Zipcode,ZipCodeType,City,State,LocationType,Lat,Long,Location,Decommissioned,TaxReturnsFiled,EstimatedPopulation,TotalWages
36547,STANDARD,Gulf Shores,AL,,30.246,-87.7008,Baldwin,FALSE,,,
36549,STANDARD,Lillian,AL,,30.3972,-87.4745,Baldwin,FALSE,,,
36550,STANDARD,Little River,AL,,31.2246,-87.7548,Baldwin,FALSE,,,
36551,STANDARD,Loxley,AL,,30.618,-87.7562,Baldwin,FALSE,,,
36555,STANDARD,Magnolia Springs,AL,,30.3996,-87.7761,Baldwin,FALSE,,,
36559,STANDARD,Montrose,AL,,30.5623,-87.9005,Baldwin,FALSE,,,
36561,STANDARD,Orange Beach,AL,,30.281,-87.5815,Baldwin,FALSE,,,
36562,STANDARD,Perdido,AL,,31.0403,-87.6667,Baldwin,FALSE,,,
36564,STANDARD,Point Clear,AL,,30.4741,-87.9192,Baldwin,FALSE,,,
36567,STANDARD,Robertsdale,AL,,30.5616,-87.6373,Baldwin,FALSE,,,
36574,STANDARD,Seminole,AL,,30.5048,-87.4659,Baldwin,FALSE,,,
36576,STANDARD,Silverhill,AL,,30.5222,-87.7457,Baldwin,FALSE,,,
36577,STANDARD,Spanish Fort,AL,,30.6749,-87.9153,Baldwin,FALSE,,,
36578,STANDARD,Stapleton,AL,,30.7476,-87.7787,Baldwin,FALSE,,,
36579,STANDARD,Stockton,AL,,31.0129,-87.8633,Baldwin,FALSE,,,
36580,STANDARD,Summerdale,AL,,30.4752,-87.6992,Baldwin,FALSE,,,
36016,STANDARD,Clayton,AL,,31.8874,-85.4509,Barbour,FALSE,,,
36017,STANDARD,Clio,AL,,31.6852,-85.5904,Barbour,FALSE,,,
36027,STANDARD,Eufaula,AL,,31.9051,-85.1656,Barbour,FALSE,,,
36048,STANDARD,Louisville,AL,,31.7943,-85.5581,Barbour,FALSE,,,
36072,STANDARD,Eufaula,AL,,31.8913,-85.1455,Barbour,FALSE,,,
35034,STANDARD,Brent,AL,,32.9357,-87.2114,Bibb,FALSE,,,
35035,STANDARD,Brierfield,AL,,33.0427,-86.9517,Bibb,FALSE,,,
35042,STANDARD,Centreville,AL,,32.9503,-87.1192,Bibb,FALSE,,,
35074,STANDARD,Green Pond,AL,,33.2251,-87.1264,Bibb,FALSE,,,
35184,STANDARD,West Blocton,AL,,33.1424,-87.1369,Bibb,FALSE,,,
35188,STANDARD,Woodstock,AL,,33.2068,-87.15,Bibb,FALSE,,,
36792,STANDARD,Randolph,AL,,32.8888,-86.907,Bibb,FALSE,,,
36793,STANDARD,Lawley,AL,,32.8646,-86.9567,Bibb,FALSE,,,
35013,STANDARD,Allgood,AL,,33.9222,-86.4493,Blount,FALSE,,,
35031,STANDARD,Blountsville,AL,,34.0929,-86.5686,Blount,FALSE,,,
35049,STANDARD,Cleveland,AL,,33.9778,-86.5598,Blount,FALSE,,,
35079,STANDARD,Hayden,AL,,33.9534,-86.7455,Blount,FALSE,,,
35097,STANDARD,Locust Fork,AL,,33.905,-86.6261,Blount,FALSE,,,
35121,STANDARD,Oneonta,AL,,33.9259,-86.4741,Blount,FALSE,,,
35133,STANDARD,Remlap,AL,,33.8168,-86.6008,Blount,FALSE,,,
36029,STANDARD,Fitzpatrick,AL,,32.2165,-85.8888,Bullock,FALSE,,,
36053,STANDARD,Midway,AL,,32.0955,-85.5315,Bullock,FALSE,,,
36061,STANDARD,Perote,AL,,32.0928,-85.7046,Bullock,FALSE,,,
36089,STANDARD,Union Springs,AL,,32.1443,-85.7149,Bullock,FALSE,,,
36015,STANDARD,Chapman,AL,,31.6427,-86.7343,Butler,FALSE,,,
36030,STANDARD,Forest Home,AL,,31.8501,-86.8372,Butler,FALSE,,,
36033,STANDARD,Georgiana,AL,,31.6287,-86.734,Butler,FALSE,,,
36037,STANDARD,Greenville,AL,,31.81,-86.6229,Butler,FALSE,,,
36456,STANDARD,Mc Kenzie,AL,,31.545,-86.7356,Butler,FALSE,,,
36201,STANDARD,Anniston,AL,,33.6539,-85.8382,Calhoun,FALSE,,,
36202,STANDARD,Anniston,AL,,33.7622,-85.8378,Calhoun,FALSE,,,
36203,STANDARD,Oxford,AL,,33.5815,-85.8328,Calhoun,FALSE,,,
36204,STANDARD,Anniston,AL,,33.7622,-85.8378,Calhoun,FALSE,,,
36205,STANDARD,Anniston,AL,,33.7358,-85.7933,Calhoun,FALSE,,,
36206,STANDARD,Anniston,AL,,33.7191,-85.8389,Calhoun,FALSE,,,
36207,STANDARD,Anniston,AL,,33.6803,-85.7137,Calhoun,FALSE,,,
36250,STANDARD,Alexandria,AL,,33.7808,-85.8924,Calhoun,FALSE,,,
36253,STANDARD,Bynum,AL,,33.7622,-85.8378,Calhoun,FALSE,,,
36254,STANDARD,Choccolocco,AL,,33.6573,-85.6991,Calhoun,FALSE,,,
36257,STANDARD,De Armanville,AL,,33.7622,-85.8378,Calhoun,FALSE,,,
36260,STANDARD,Eastaboga,AL,,33.6031,-85.9608,Calhoun,FALSE,,,
36265,STANDARD,Jacksonville,AL,,33.831,-85.7752,Calhoun,FALSE,,,
36271,STANDARD,Ohatchee,AL,,33.7788,-86.0254,Calhoun,FALSE,,,
36272,STANDARD,Piedmont,AL,,33.8389,-85.646,Calhoun,FALSE,,,
36277,STANDARD,Weaver,AL,,33.7563,-85.8107,Calhoun,FALSE,,,
36279,STANDARD,Wellington,AL,,33.8226,-85.8927,Calhoun,FALSE,,,
36852,STANDARD,Cusseta,AL,,32.7831,-85.2756,Chambers,FALSE,,,
36854,STANDARD,Valley,AL,,32.8113,-85.1749,Chambers,FALSE,,,
36855,STANDARD,Five Points,AL,,33.0424,-85.3243,Chambers,FALSE,,,
36862,STANDARD,Lafayette,AL,,32.9252,-85.4426,Chambers,FALSE,,,
36863,STANDARD,Lanett,AL,,32.8616,-85.2161,Chambers,FALSE,,,
35959,STANDARD,Cedar Bluff,AL,,34.2417,-85.6026,Cherokee,FALSE,,,
35960,STANDARD,Centre,AL,,34.1116,-85.6092,Cherokee,FALSE,,,
35973,STANDARD,Gaylesville,AL,,34.3573,-85.5589,Cherokee,FALSE,,,
35983,STANDARD,Leesburg,AL,,34.1911,-85.7705,Cherokee,FALSE,,,
36275,STANDARD,Spring Garden,AL,,33.9778,-85.5521,Cherokee,FALSE,,,
35045,STANDARD,Clanton,AL,,32.8355,-86.6425,Chilton,FALSE,,,
35046,STANDARD,Clanton,AL,,32.9229,-86.545,Chilton,FALSE,,,
35085,STANDARD,Jemison,AL,,32.9805,-86.7181,Chilton,FALSE,,,
35171,STANDARD,Thorsby,AL,,32.9157,-86.7158,Chilton,FALSE,,,
36091,STANDARD,Verbena,AL,,32.7499,-86.5114,Chilton,FALSE,,,
36750,STANDARD,Maplesville,AL,,32.8045,-86.8717,Chilton,FALSE,,,
36790,STANDARD,Stanton,AL,,32.7332,-86.8963,Chilton,FALSE,,,
36904,STANDARD,Butler,AL,,32.0829,-88.2064,Choctaw,FALSE,,,
36908,STANDARD,Gilbertown,AL,,31.8666,-88.3265,Choctaw,FALSE,,,
36910,STANDARD,Jachin,AL,,32.2299,-88.1684,Choctaw,FALSE,,,
36912,STANDARD,Lisman,AL,,32.2177,-88.3234,Choctaw,FALSE,,,
36913,STANDARD,Melvin,AL,,31.9304,-88.4589,Choctaw,FALSE,,,
36915,STANDARD,Needham,AL,,31.9879,-88.3367,Choctaw,FALSE,,,
36916,STANDARD,Pennington,AL,,32.2094,-88.049,Choctaw,FALSE,,,
36919,STANDARD,Silas,AL,,31.7668,-88.3091,Choctaw,FALSE,,,
36921,STANDARD,Toxey,AL,,31.9155,-88.151,Choctaw,FALSE,,,
36922,STANDARD,Ward,AL,,32.3038,-88.1476,Choctaw,FALSE,,,
36436,STANDARD,Dickinson,AL,,31.7635,-87.7106,Clarke,FALSE,,,
36446,STANDARD,Fulton,AL,,31.7925,-87.72,Clarke,FALSE,,,
36451,STANDARD,Grove Hill,AL,,31.7088,-87.7772,Clarke,FALSE,,,
36482,STANDARD,Whatley,AL,,31.6395,-87.6565,Clarke,FALSE,,,
36524,STANDARD,Coffeeville,AL,,31.7843,-88.0715,Clarke,FALSE,,,
36540,STANDARD,Gainestown,AL,,31.4258,-87.6822,Clarke,FALSE,,,
36545,STANDARD,Jackson,AL,,31.5131,-87.8672,Clarke,FALSE,,,
36727,STANDARD,Campbell,AL,,31.9213,-88.008,Clarke,FALSE,,,
36784,STANDARD,Thomasville,AL,,31.9067,-87.7598,Clarke,FALSE,,,
35082,STANDARD,Hollins,AL,,33.1162,-86.1386,Clay,FALSE,,,
36251,STANDARD,Ashland,AL,,33.2474,-85.829,Clay,FALSE,,,
36255,STANDARD,Cragford,AL,,33.2171,-85.7108,Clay,FALSE,,,
36258,STANDARD,Delta,AL,,33.4573,-85.6793,Clay,FALSE,,,
36266,STANDARD,Lineville,AL,,33.3286,-85.7346,Clay,FALSE,,,
36267,STANDARD,Millerville,AL,,33.1915,-85.9258,Clay,FALSE,,,
36261,STANDARD,Edwardsville,AL,,33.7066,-85.5099,Cleburne,FALSE,,,
36262,STANDARD,Fruithurst,AL,,33.7717,-85.4381,Cleburne,FALSE,,,
36264,STANDARD,Heflin,AL,,33.6115,-85.5885,Cleburne,FALSE,,,
36269,STANDARD,Muscadine,AL,,33.7529,-85.3789,Cleburne,FALSE,,,
36273,STANDARD,Ranburne,AL,,33.5616,-85.3786,Cleburne,FALSE,,,
36323,STANDARD,Elba,AL,,31.4137,-86.0777,Coffee,FALSE,,,
36330,STANDARD,Enterprise,AL,,31.3408,-85.8421,Coffee,FALSE,,,
36331,STANDARD,Enterprise,AL,,31.2978,-85.9036,Coffee,FALSE,,,
36346,STANDARD,Jack,AL,,31.5652,-85.971,Coffee,FALSE,,,
36351,STANDARD,New Brockton,AL,,31.369,-85.9404,Coffee,FALSE,,,
36453,STANDARD,Kinston,AL,,31.1926,-86.1514,Coffee,FALSE,,,
35616,STANDARD,Cherokee,AL,,34.7442,-87.9724,Colbert,FALSE,,,
35646,STANDARD,Leighton,AL,,34.711,-87.5221,Colbert,FALSE,,,
35660,STANDARD,Sheffield,AL,,34.7578,-87.6971,Colbert,FALSE,,,
35661,STANDARD,Muscle Shoals,AL,,34.7561,-87.6304,Colbert,FALSE,,,
35662,STANDARD,Muscle Shoals,AL,,34.7448,-87.6675,Colbert,FALSE,,,
35674,STANDARD,Tuscumbia,AL,,34.6874,-87.6833,Colbert,FALSE,,,
36401,STANDARD,Evergreen,AL,,31.458,-86.9258,Conecuh,FALSE,,,
36429,STANDARD,Brooklyn,AL,,31.2627,-86.7711,Conecuh,FALSE,,,
36432,STANDARD,Castleberry,AL,,31.2991,-87.0225,Conecuh,FALSE,,,
36454,STANDARD,Lenox,AL,,31.3366,-87.1855,Conecuh,FALSE,,,
36473,STANDARD,Range,AL,,31.3058,-87.2137,Conecuh,FALSE,,,
36475,STANDARD,Repton,AL,,31.4256,-87.172,Conecuh,FALSE,,,
35072,STANDARD,Goodwater,AL,,33.0746,-86.0781,Coosa,FALSE,,,
35089,STANDARD,Kellyton,AL,,32.9791,-86.0484,Coosa,FALSE,,,
35136,STANDARD,Rockford,AL,,32.878,-86.24,Coosa,FALSE,,,
35183,STANDARD,Weogufka,AL,,33.0238,-86.3042,Coosa,FALSE,,,
36026,STANDARD,Equality,AL,,32.8139,-86.1051,Coosa,FALSE,,,
36038,STANDARD,Gantt,AL,,31.4068,-86.4841,Covington,FALSE,,,
36420,STANDARD,Andalusia,AL,,31.2971,-86.4905,Covington,FALSE,,,
36442,STANDARD,Florala,AL,,31.0172,-86.3385,Covington,FALSE,,,
36455,STANDARD,Lockhart,AL,,31.0105,-86.3497,Covington,FALSE,,,
36467,STANDARD,Opp,AL,,31.2799,-86.2571,Covington,FALSE,,,
36474,STANDARD,Red Level,AL,,31.4399,-86.6121,Covington,FALSE,,,
36476,STANDARD,River Falls,AL,,31.3533,-86.541,Covington,FALSE,,,
36483,STANDARD,Wing,AL,,31.0223,-86.6293,Covington,FALSE,,,
36009,STANDARD,Brantley,AL,,31.571,-86.2743,Crenshaw,FALSE,,,
36028,STANDARD,Dozier,AL,,31.5066,-86.3663,Crenshaw,FALSE,,,
36034,STANDARD,Glenwood,AL,,31.6641,-86.171,Crenshaw,FALSE,,,
36041,STANDARD,Highland Home,AL,,31.9283,-86.2971,Crenshaw,FALSE,,,
36042,STANDARD,Honoraville,AL,,31.8784,-86.3981,Crenshaw,FALSE,,,
36049,STANDARD,Luverne,AL,,31.7074,-86.2566,Crenshaw,FALSE,,,
36062,STANDARD,Petrey,AL,,31.8488,-86.2077,Crenshaw,FALSE,,,
36071,STANDARD,Rutledge,AL,,31.7062,-86.3715,Crenshaw,FALSE,,,
35019,STANDARD,Baileyton,AL,,34.2683,-86.6213,Cullman,FALSE,,,
35033,STANDARD,Bremen,AL,,33.9737,-87.0043,Cullman,FALSE,,,
35053,STANDARD,Crane Hill,AL,,34.0821,-87.0484,Cullman,FALSE,,,
35055,STANDARD,Cullman,AL,,34.1761,-86.8298,Cullman,FALSE,,,
35056,STANDARD,Cullman,AL,,34.1748,-86.8436,Cullman,FALSE,,,
35057,STANDARD,Cullman,AL,,34.0878,-86.9447,Cullman,FALSE,,,
35058,STANDARD,Cullman,AL,,34.2098,-86.752,Cullman,FALSE,,,
35070,STANDARD,Garden City,AL,,34.0058,-86.7499,Cullman,FALSE,,,
35077,STANDARD,Hanceville,AL,,34.0516,-86.7848,Cullman,FALSE,,,
35083,STANDARD,Holly Pond,AL,,34.1901,-86.6174,Cullman,FALSE,,,
35087,STANDARD,Joppa,AL,,34.2837,-86.5519,Cullman,FALSE,,,
35098,STANDARD,Logan,AL,,34.1377,-87.0266,Cullman,FALSE,,,
35179,STANDARD,Vinemont,AL,,34.2621,-86.9125,Cullman,FALSE,,,
36311,STANDARD,Ariton,AL,,31.583,-85.7077,Dale,FALSE,,,
36317,STANDARD,Clopton,AL,,31.6446,-85.3911,Dale,FALSE,,,
36322,STANDARD,Daleville,AL,,31.2811,-85.7305,Dale,FALSE,,,
36350,STANDARD,Midland City,AL,,31.3191,-85.4938,Dale,FALSE,,,
36352,STANDARD,Newton,AL,,31.3311,-85.5992,Dale,FALSE,,,
36360,STANDARD,Ozark,AL,,31.4391,-85.6436,Dale,FALSE,,,
36361,STANDARD,Ozark,AL,,31.4591,-85.6405,Dale,FALSE,,,
36362,STANDARD,Fort Rucker,AL,,31.348,-85.7214,Dale,FALSE,,,
36371,STANDARD,Pinckard,AL,,31.3074,-85.5263,Dale,FALSE,,,
36374,STANDARD,Skipperville,AL,,31.5748,-85.537,Dale,FALSE,,,
36701,STANDARD,Selma,AL,,32.4197,-87.0245,Dallas,FALSE,,,
36702,STANDARD,Selma,AL,,32.4074,-87.0211,Dallas,FALSE,,,
36703,STANDARD,Selma,AL,,32.4156,-87.0135,Dallas,FALSE,,,
36758,STANDARD,Plantersville,AL,,32.6176,-86.9475,Dallas,FALSE,,,
36759,STANDARD,Marion Junction,AL,,32.4266,-87.2702,Dallas,FALSE,,,
36761,STANDARD,Minter,AL,,32.1899,-87.0633,Dallas,FALSE,,,
36767,STANDARD,Orrville,AL,,32.2949,-87.2214,Dallas,FALSE,,,
36773,STANDARD,Safford,AL,,32.3002,-87.3693,Dallas,FALSE,,,
36775,STANDARD,Sardis,AL,,32.2844,-86.992,Dallas,FALSE,,,
36785,STANDARD,Tyler,AL,,32.3239,-86.8646,Dallas,FALSE,,,
35961,STANDARD,Collinsville,AL,,34.268,-85.862,DeKalb,FALSE,,,
35962,STANDARD,Crossville,AL,,34.2588,-86.0306,DeKalb,FALSE,,,
35963,STANDARD,Dawson,AL,,34.3568,-85.9292,DeKalb,FALSE,,,
35967,STANDARD,Fort Payne,AL,,34.4368,-85.7124,DeKalb,FALSE,,,
35968,STANDARD,Fort Payne,AL,,34.4898,-85.7657,DeKalb,FALSE,,,
35971,STANDARD,Fyffe,AL,,34.4373,-85.9288,DeKalb,FALSE,,,
35974,STANDARD,Geraldine,AL,,34.3592,-86.024,DeKalb,FALSE,,,
35975,STANDARD,Groveoak,AL,,34.4359,-86.04,DeKalb,FALSE,,,
35978,STANDARD,Henagar,AL,,34.6186,-85.7274,DeKalb,FALSE,,,
35981,STANDARD,Ider,AL,,34.7351,-85.6416,DeKalb,FALSE,,,
35984,STANDARD,Mentone,AL,,34.5872,-85.5777,DeKalb,FALSE,,,
35986,STANDARD,Rainsville,AL,,34.4989,-85.8446,DeKalb,FALSE,,,
35988,STANDARD,Sylvania,AL,,34.559,-85.7921,DeKalb,FALSE,,,
35989,STANDARD,Valley Head,AL,,34.5697,-85.6272,DeKalb,FALSE,,,
36020,STANDARD,Coosada,AL,,32.5056,-86.3322,Elmore,FALSE,,,
36022,STANDARD,Deatsville,AL,,32.6082,-86.3958,Elmore,FALSE,,,
36024,STANDARD,Eclectic,AL,,32.6542,-86.0316,Elmore,FALSE,,,
36025,STANDARD,Elmore,AL,,32.5454,-86.3161,Elmore,FALSE,,,
36045,STANDARD,Kent,AL,,32.619,-85.9486,Elmore,FALSE,,,
36054,STANDARD,Millbrook,AL,,32.4995,-86.3641,Elmore,FALSE,,,
36078,STANDARD,Tallassee,AL,,32.551,-85.8978,Elmore,FALSE,,,
36080,STANDARD,Titus,AL,,32.69,-86.2393,Elmore,FALSE,,,
36092,STANDARD,Wetumpka,AL,,32.5927,-86.2153,Elmore,FALSE,,,
36093,STANDARD,Wetumpka,AL,,32.5622,-86.0994,Elmore,FALSE,,,
36426,STANDARD,Brewton,AL,,31.1294,-87.0961,Escambia,FALSE,,,
36427,STANDARD,Brewton,AL,,31.1052,-87.0722,Escambia,FALSE,,,
36441,STANDARD,Flomaton,AL,,31.0402,-87.2664,Escambia,FALSE,,,
36502,STANDARD,Atmore,AL,,31.0572,-87.4873,Escambia,FALSE,,,
36503,STANDARD,Atmore,AL,,31.0238,-87.4939,Escambia,FALSE,,,
36504,STANDARD,Atmore,AL,,31.0158,-87.4972,Escambia,FALSE,,,
36543,STANDARD,Huxford,AL,,31.2202,-87.4619,Escambia,FALSE,,,
35901,STANDARD,Gadsden,AL,,34.048,-85.9246,Etowah,FALSE,,,
35902,STANDARD,Gadsden,AL,,34.0143,-86.0066,Etowah,FALSE,,,
35903,STANDARD,Gadsden,AL,,33.9845,-85.9077,Etowah,FALSE,,,
35904,STANDARD,Gadsden,AL,,34.0217,-86.0495,Etowah,FALSE,,,
35905,STANDARD,Gadsden,AL,,33.9352,-85.9576,Etowah,FALSE,,,
35906,STANDARD,Rainbow City,AL,,33.9318,-86.0898,Etowah,FALSE,,,
35907,STANDARD,Gadsden,AL,,33.8979,-86.0245,Etowah,FALSE,,,
35952,STANDARD,Altoona,AL,,34.071,-86.2096,Etowah,FALSE,,,
35954,STANDARD,Attalla,AL,,34.0296,-86.0967,Etowah,FALSE,,,
35972,STANDARD,Gallant,AL,,33.9976,-86.2346,Etowah,FALSE,,,
35990,STANDARD,Walnut Grove,AL,,34.0657,-86.3064,Etowah,FALSE,,,
35542,STANDARD,Bankston,AL,,33.7008,-87.6897,Fayette,FALSE,,,
35545,STANDARD,Belk,AL,,33.6476,-87.9314,Fayette,FALSE,,,
35546,STANDARD,Berry,AL,,33.6945,-87.6226,Fayette,FALSE,,,
35555,STANDARD,Fayette,AL,,33.6974,-87.8346,Fayette,FALSE,,,
35559,STANDARD,Glen Allen,AL,,33.9151,-87.7417,Fayette,FALSE,,,
35571,STANDARD,Hodges,AL,,34.3417,-87.959,Franklin,FALSE,,,
35581,STANDARD,Phil Campbell,AL,,34.347,-87.7154,Franklin,FALSE,,,
35582,STANDARD,Red Bay,AL,,34.4513,-88.1129,Franklin,FALSE,,,
35585,STANDARD,Spruce Pine,AL,,34.4246,-87.8145,Franklin,FALSE,,,
35593,STANDARD,Vina,AL,,34.3712,-88.0774,Franklin,FALSE,,,
35653,STANDARD,Russellville,AL,,34.5066,-87.7257,Franklin,FALSE,,,
35654,STANDARD,Russellville,AL,,34.4675,-87.6478,Franklin,FALSE,,,
36313,STANDARD,Bellwood,AL,,31.1732,-85.7933,Geneva,FALSE,,,
36314,STANDARD,Black,AL,,31.0132,-85.7456,Geneva,FALSE,,,
36316,STANDARD,Chancellor,AL,,31.1767,-85.8135,Geneva,FALSE,,,
36318,STANDARD,Coffee Springs,AL,,31.1388,-85.9182,Geneva,FALSE,,,
36340,STANDARD,Geneva,AL,,31.0414,-85.8847,Geneva,FALSE,,,
36344,STANDARD,Hartford,AL,,31.086,-85.7192,Geneva,FALSE,,,
36349,STANDARD,Malvern,AL,,31.1212,-85.5592,Geneva,FALSE,,,
36375,STANDARD,Slocomb,AL,,31.0956,-85.583,Geneva,FALSE,,,
36477,STANDARD,Samson,AL,,31.1049,-86.0674,Geneva,FALSE,,,
35443,STANDARD,Boligee,AL,,32.7746,-88.0267,Greene,FALSE,,,
35448,STANDARD,Clinton,AL,,32.9137,-87.9925,Greene,FALSE,,,
35462,STANDARD,Eutaw,AL,,32.8889,-87.9303,Greene,FALSE,,,
35469,STANDARD,Knoxville,AL,,32.9824,-87.7919,Greene,FALSE,,,
35491,STANDARD,West Greene,AL,,32.9237,-88.0853,Greene,FALSE,,,
36740,STANDARD,Forkland,AL,,32.6108,-87.8441,Greene,FALSE,,,
35441,STANDARD,Akron,AL,,32.8553,-87.7219,Hale,FALSE,,,
35474,STANDARD,Moundville,AL,,32.9108,-87.5935,Hale,FALSE,,,
36742,STANDARD,Gallion,AL,,32.5298,-87.6985,Hale,FALSE,,,
36744,STANDARD,Greensboro,AL,,32.7167,-87.5905,Hale,FALSE,,,
36765,STANDARD,Newbern,AL,,32.5515,-87.5615,Hale,FALSE,,,
36776,STANDARD,Sawyerville,AL,,32.7578,-87.7402,Hale,FALSE,,,
36310,STANDARD,Abbeville,AL,,31.5755,-85.279,Henry,FALSE,,,
36345,STANDARD,Headland,AL,,31.3534,-85.3323,Henry,FALSE,,,
36353,STANDARD,Newville,AL,,31.4403,-85.3287,Henry,FALSE,,,
36373,STANDARD,Shorterville,AL,,31.501,-85.1135,Henry,FALSE,,,
36301,STANDARD,Dothan,AL,,31.1481,-85.3718,Houston,FALSE,,,
36302,STANDARD,Dothan,AL,,31.2232,-85.3905,Houston,FALSE,,,
36303,STANDARD,Dothan,AL,,31.2668,-85.3971,Houston,FALSE,,,
36304,STANDARD,Dothan,AL,,31.156,-85.3559,Houston,FALSE,,,
36305,STANDARD,Dothan,AL,,31.2197,-85.4828,Houston,FALSE,,,
36312,STANDARD,Ashford,AL,,31.1888,-85.2535,Houston,FALSE,,,
36319,STANDARD,Columbia,AL,,31.3352,-85.1455,Houston,FALSE,,,
36320,STANDARD,Cottonwood,AL,,31.0507,-85.3154,Houston,FALSE,,,
36321,STANDARD,Cowarts,AL,,31.2025,-85.3014,Houston,FALSE,,,
36343,STANDARD,Gordon,AL,,31.1002,-85.1234,Houston,FALSE,,,
36370,STANDARD,Pansey,AL,,31.1403,-85.1573,Houston,FALSE,,,
36376,STANDARD,Webb,AL,,31.2656,-85.2544,Houston,FALSE,,,
35740,STANDARD,Bridgeport,AL,,34.9446,-85.7277,Jackson,FALSE,,,
35744,STANDARD,Dutton,AL,,34.6046,-85.9067,Jackson,FALSE,,,
35745,STANDARD,Estillfork,AL,,34.913,-86.1716,Jackson,FALSE,,,
35746,STANDARD,Fackler,AL,,34.8259,-85.9846,Jackson,FALSE,,,
35751,STANDARD,Hollytree,AL,,34.7955,-86.2743,Jackson,FALSE,,,
35752,STANDARD,Hollywood,AL,,34.7304,-85.9532,Jackson,FALSE,,,
35755,STANDARD,Langston,AL,,34.5001,-86.1353,Jackson,FALSE,,,
35764,STANDARD,Paint Rock,AL,,34.7031,-86.3068,Jackson,FALSE,,,
35765,STANDARD,Pisgah,AL,,34.6809,-85.8478,Jackson,FALSE,,,
35766,STANDARD,Princeton,AL,,34.8713,-86.2513,Jackson,FALSE,,,
35768,STANDARD,Scottsboro,AL,,34.7507,-86.1422,Jackson,FALSE,,,
35769,STANDARD,Scottsboro,AL,,34.618,-86.0562,Jackson,FALSE,,,
35771,STANDARD,Section,AL,,34.5433,-85.994,Jackson,FALSE,,,
35772,STANDARD,Stevenson,AL,,34.8769,-85.8508,Jackson,FALSE,,,
35774,STANDARD,Trenton,AL,,34.7632,-86.2295,Jackson,FALSE,,,
35776,STANDARD,Woodville,AL,,34.6689,-86.2296,Jackson,FALSE,,,
35958,STANDARD,Bryant,AL,,34.945,-85.6324,Jackson,FALSE,,,
35966,STANDARD,Flat Rock,AL,,34.8076,-85.7084,Jackson,FALSE,,,
35979,STANDARD,Higdon,AL,,34.8391,-85.6196,Jackson,FALSE,,,
35005,STANDARD,Adamsville,AL,,33.5884,-86.9597,Jefferson,FALSE,,,
35006,STANDARD,Adger,AL,,33.4343,-87.1675,Jefferson,FALSE,,,
35015,STANDARD,Alton,AL,,33.5793,-86.6375,Jefferson,FALSE,,,
35020,STANDARD,Bessemer,AL,,33.409,-86.9475,Jefferson,FALSE,,,
35021,STANDARD,Bessemer,AL,,33.5446,-86.9292,Jefferson,FALSE,,,
35022,STANDARD,Bessemer,AL,,33.3224,-86.9657,Jefferson,FALSE,,,
35023,STANDARD,Bessemer,AL,,33.468,-87.0924,Jefferson,FALSE,,,
35036,STANDARD,Brookside,AL,,33.6379,-86.9167,Jefferson,FALSE,,,
35048,STANDARD,Clay,AL,,33.7026,-86.5997,Jefferson,FALSE,,,
35060,STANDARD,Docena,AL,,33.5589,-86.9294,Jefferson,FALSE,,,
35061,STANDARD,Dolomite,AL,,33.4654,-86.9564,Jefferson,FALSE,,,
35064,STANDARD,Fairfield,AL,,33.4735,-86.9183,Jefferson,FALSE,,,
35068,STANDARD,Fultondale,AL,,33.6017,-86.8265,Jefferson,FALSE,,,
35071,STANDARD,Gardendale,AL,,33.7189,-86.8225,Jefferson,FALSE,,,
35073,STANDARD,Graysville,AL,,33.6539,-86.9803,Jefferson,FALSE,,,
35091,STANDARD,Kimberly,AL,,33.7684,-86.8084,Jefferson,FALSE,,,
35094,STANDARD,Leeds,AL,,33.5283,-86.5748,Jefferson,FALSE,,,
35111,STANDARD,Mc Calla,AL,,33.2845,-87.1024,Jefferson,FALSE,,,
35116,STANDARD,Morris,AL,,33.7392,-86.7726,Jefferson,FALSE,,,
35117,STANDARD,Mount Olive,AL,,33.6768,-86.8717,Jefferson,FALSE,,,
35118,STANDARD,Mulga,AL,,33.5363,-87.051,Jefferson,FALSE,,,
35119,STANDARD,New Castle,AL,,33.649,-86.7686,Jefferson,FALSE,,,
35123,STANDARD,Palmerdale,AL,,33.7387,-86.6461,Jefferson,FALSE,,,
35126,STANDARD,Pinson,AL,,33.7299,-86.6451,Jefferson,FALSE,,,
35127,STANDARD,Pleasant Grove,AL,,33.4883,-86.9766,Jefferson,FALSE,,,
35139,STANDARD,Sayre,AL,,33.7111,-86.9759,Jefferson,FALSE,,,
35142,STANDARD,Shannon,AL,,33.4069,-86.8735,Jefferson,FALSE,,,
35172,STANDARD,Trafford,AL,,33.819,-86.7434,Jefferson,FALSE,,,
35173,STANDARD,Trussville,AL,,33.6339,-86.5981,Jefferson,FALSE,,,
35180,STANDARD,Warrior,AL,,33.8529,-86.8198,Jefferson,FALSE,,,
35181,STANDARD,Watson,AL,,33.5446,-86.9292,Jefferson,FALSE,,,
35201,STANDARD,Birmingham,AL,,33.5207,-86.8025,Jefferson,FALSE,,,
35202,STANDARD,Birmingham,AL,,33.5207,-86.8025,Jefferson,FALSE,,,
35203,STANDARD,Birmingham,AL,,33.521,-86.8066,Jefferson,FALSE,,,
35204,STANDARD,Birmingham,AL,,33.5179,-86.8372,Jefferson,FALSE,,,
35205,STANDARD,Birmingham,AL,,33.4951,-86.8059,Jefferson,FALSE,,,
